subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
ET_02,other,20.05,-0.00486,0.26312,0.88068,-21.4,11.454,-9.652,True
ET_02,other,20.06,0.04668,0.31856,0.91229,-12.683,15.979,-5.312,True
ET_02,other,20.07,0.13937,0.35254,0.96358,0.259,20.497,2.787,True
ET_02,other,20.080000000000002,0.26149,0.31706,0.98399,15.882,18.045,7.138,True
ET_02,other,20.09,0.33708,0.30411,0.97774,22.741,8.136,11.278,True
ET_02,other,20.1,0.36787,0.18745,1.04239,26.224,-0.07,14.505,True
ET_02,other,20.11,0.33551,0.14963,1.02768,24.485,-8.514,12.561,True
ET_02,other,20.12,0.26594,0.06616,0.96365,15.473,-16.024,7.428,True
ET_02,other,20.13,0.16322,0.04572,0.92767,5.273,-19.01,1.36,True
ET_02,other,20.14,0.08805,0.07135,0.91241,-11.145,-18.747,-5.33,True
ET_02,other,20.150000000000002,-0.02686,0.11739,0.88698,-20.098,-13.021,-9.711,True
ET_02,other,20.16,-0.06259,0.17184,0.87046,-26.735,-4.016,-14.071,True
ET_02,other,20.17,-0.03989,0.25628,0.89401,-26.731,5.574,-12.753,True
ET_02,other,20.18,0.03528,0.30272,0.90488,-21.026,14.74,-10.264,True
ET_02,other,20.19,0.076,0.3438,0.91843,-8.086,20.827,-4.083,True
ET_02,other,20.2,0.19906,0.36514,0.95777,4.966,19.928,1.455,True
ET_02,other,20.21,0.30644,0.31714,1.00962,17.248,15.396,7.401,True
ET_02,other,20.22,0.34332,0.24324,1.01071,25.666,7.193,13.411,True
ET_02,other,20.23,0.36055,0.17977,1.00868,28.622,-2.213,14.381,True
ET_02,other,20.240000000000002,0.30774,0.11748,1.01467,23.597,-11.091,11.743,True
ET_02,other,20.25,0.22898,0.06605,0.99299,12.222,-18.436,6.673,True
ET_02,other,20.26,0.1661,0.03295,0.9325,-0.58,-20.81,-1.368,True
ET_02,other,20.27,0.07073,0.0449,0.89225,-14.633,-18.196,-7.627,True
ET_02,other,20.28,-0.00415,0.1128,0.88098,-24.183,-10.927,-12.168,True
ET_02,other,20.29,-0.05867,0.18557,0.84378,-29.07,-0.457,-14.093,True
ET_02,other,20.3,-0.03314,0.27811,0.90061,-25.101,8.713,-13.202,True
ET_02,other,20.31,0.04232,0.3224,0.90563,-15.2,16.202,-9.759,True
ET_02,other,20.32,0.12959,0.35539,0.93182,-4.338,22.051,-2.714,True
ET_02,other,20.330000000000002,0.23095,0.35121,0.99381,10.073,21.734,6.426,True
ET_02,other,20.34,0.32941,0.30502,0.99877,23.862,13.959,10.938,True
ET_02,other,20.35,0.38473,0.22515,1.03547,27.29,4.97,14.134,True
ET_02,other,20.36,0.37529,0.17751,1.0118,27.628,-6.902,15.619,True
ET_02,other,20.37,0.32104,0.0641,1.00899,21.765,-15.422,10.7,True
ET_02,other,20.38,0.23849,0.08312,0.98606,7.954,-20.507,4.247,True
ET_02,other,20.39,0.11315,0.05291,0.92779,-6.265,-21.77,-3.317,True
ET_02,other,20.400000000000002,0.02201,0.07753,0.88156,-17.078,-17.418,-9.716,True
ET_02,other,20.41,-0.00868,0.12635,0.8583,-27.872,-8.406,-14.444,True
ET_02,other,20.42,-0.06937,0.20602,0.8536,-30.723,1.669,-15.212,True
ET_02,other,20.43,-0.01169,0.27263,0.8842,-25.558,11.313,-12.107,True
ET_02,other,20.44,0.06775,0.34163,0.89872,-14.792,19.364,-8.269,True
ET_02,other,20.45,0.16377,0.35678,0.92979,0.402,22.878,0.739,True
ET_02,other,20.46,0.25506,0.34591,0.9716,15.267,19.311,7.414,True
ET_02,other,20.47,0.35237,0.27555,0.99311,25.538,10.209,12.82,True
ET_02,other,20.48,0.40079,0.22197,1.00312,30.395,-0.46,13.739,True
ET_02,other,20.490000000000002,0.36418,0.1423,1.02568,27.763,-8.591,14.553,True
ET_02,other,20.5,0.29664,0.06669,1.00798,19.277,-18.878,7.134,True
ET_02,other,20.51,0.19877,0.04555,0.9485,4.565,-22.298,1.965,True
ET_02,other,20.52,0.08109,0.04023,0.90633,-10.511,-21.489,-4.612,True
ET_02,other,20.53,-0.01349,0.07641,0.87613,-23.105,-16.747,-11.632,True
ET_02,other,20.54,-0.0452,0.15939,0.86287,-27.963,-4.671,-15.959,True
ET_02,other,20.55,-0.03104,0.25309,0.86571,-30.25,5.296,-13.944,True
ET_02,other,20.56,0.00585,0.31884,0.88411,-21.169,16.278,-10.647,True
ET_02,other,20.57,0.08503,0.36432,0.90073,-9.347,20.033,-5.621,True
ET_02,other,20.580000000000002,0.19571,0.37269,0.91108,5.205,23.005,1.888,True
ET_02,other,20.59,0.32318,0.31755,0.97297,18.738,17.383,9.744,True
ET_02,other,20.6,0.36991,0.27027,1.03206,28.528,9.364,13.299,True
ET_02,other,20.61,0.41569,0.18753,1.01999,30.537,-1.772,15.121,True
ET_02,other,20.62,0.38139,0.12606,1.0204,26.771,-12.127,13.434,True
ET_02,other,20.63,0.31265,0.07621,0.99683,16.053,-20.966,7.925,True
ET_02,other,20.64,0.15819,0.03845,0.94027,1.328,-22.438,0.677,True
ET_02,other,20.650000000000002,0.05736,0.0368,0.89121,-14.672,-21.864,-8.194,True
ET_02,other,20.66,-0.02467,0.10768,0.84411,-25.114,-12.185,-13.348,True
ET_02,other,20.67,-0.08185,0.1966,0.84874,-31.685,-3.075,-14.684,True
ET_02,other,20.68,-0.03097,0.26128,0.87129,-29.015,9.26,-14.413,True
ET_02,other,20.69,-0.00049,0.33581,0.90515,-19.049,17.646,-9.871,True
ET_02,other,20.7,0.12527,0.38714,0.9319,-6.411,22.301,-3.399,True
ET_02,other,20.71,0.26357,0.37411,0.97827,9.169,22.855,5.175,True
ET_02,other,20.72,0.36264,0.34044,1.00139,22.386,15.145,10.231,True
ET_02,other,20.73,0.38925,0.29188,1.00861,29.986,5.983,15.114,True
ET_02,other,20.740000000000002,0.3871,0.17316,1.03341,30.479,-5.839,13.745,True
ET_02,other,20.75,0.33671,0.11567,1.00307,23.698,-13.737,12.379,True
ET_02,other,20.76,0.28271,0.0181,0.98245,10.023,-20.396,6.603,True
ET_02,other,20.77,0.13654,0.07047,0.93843,-5.21,-20.606,-1.352,True
ET_02,other,20.78,0.05107,0.06779,0.90968,-19.719,-19.255,-9.251,True
ET_02,other,20.79,-0.04347,0.14734,0.86716,-28.444,-10.256,-13.824,True
ET_02,other,20.8,-0.07451,0.22506,0.87507,-31.81,1.545,-14.979,True
ET_02,other,20.81,-0.02936,0.34509,0.87065,-26.176,10.959,-12.338,True
ET_02,other,20.82,0.09717,0.34499,0.88996,-16.337,20.35,-8.823,True
ET_02,other,20.830000000000002,0.16533,0.3839,0.91077,-1.735,24.782,-1.708,True
ET_02,other,20.84,0.28794,0.36593,0.99282,15.298,20.543,7.153,True
ET_02,other,20.85,0.36848,0.32987,0.99458,25.542,12.796,12.321,True
ET_02,other,20.86,0.42754,0.27838,1.00844,31.154,2.751,15.73,True
ET_02,other,20.87,0.38858,0.17347,1.01678,29.715,-8.165,13.513,True
ET_02,other,20.88,0.31404,0.08458,0.98023,19.907,-18.327,9.542,True
ET_02,other,20.89,0.21784,0.05664,0.94961,6.008,-23.317,5.31,True
ET_02,other,20.900000000000002,0.09721,0.04282,0.92442,-9.837,-23.386,-3.845,True
ET_02,other,20.91,0.02926,0.08405,0.88754,-22.59,-17.732,-11.965,True
ET_02,other,20.92,-0.0501,0.15614,0.84985,-30.569,-8.347,-14.971,True
ET_02,other,20.93,-0.04956,0.25132,0.863,-32.496,4.019,-15.883,True
ET_02,other,20.94,-0.02931,0.34255,0.86979,-25.97,15.105,-11.61,True
ET_02,other,20.95,0.10601,0.38539,0.92547,-12.032,22.726,-7.094,True
ET_02,other,20.96,0.22977,0.38795,0.94507,5.176,23.334,1.838,True
ET_02,other,20.97,0.30749,0.33943,0.96602,18.282,20.082,9.217,True
ET_02,other,20.98,0.38139,0.27347,1.01767,29.197,10.319,14.87,True
ET_02,other,20.990000000000002,0.42124,0.18665,1.02382,32.306,0.348,15.418,True
ET_02,other,21.0,0.42491,0.1286,1.00033,27.721,-12.286,13.922,True
ET_02,other,21.01,0.28381,0.06195,0.97831,18.102,-20.068,8.739,True
ET_02,other,21.02,0.19064,0.06522,0.96391,1.923,-25.679,1.211,True
ET_02,other,21.03,0.10458,0.05413,0.88548,-11.889,-20.656,-5.071,True
ET_02,other,21.04,-0.0028,0.09603,0.86411,-26.119,-15.02,-12.778,True
ET_02,other,21.05,-0.05056,0.16914,0.85327,-33.098,-2.697,-16.423,True
ET_02,other,21.06,-0.05574,0.29312,0.85326,-30.211,7.093,-16.11,True
ET_02,other,21.07,0.00317,0.33734,0.88716,-21.97,17.383,-11.496,True
ET_02,other,21.080000000000002,0.12237,0.38554,0.88548,-6.38,23.543,-5.83,True
ET_02,other,21.09,0.26724,0.40024,0.93715,9.112,22.2,5.19,True
ET_02,other,21.1,0.36198,0.33651,1.01839,21.559,16.489,11.229,True
ET_02,other,21.11,0.39698,0.29792,1.00202,30.6,7.965,14.347,True
ET_02,other,21.12,0.43062,0.19593,1.02281,32.592,-4.152,15.431,True
ET_02,other,21.13,0.35888,0.10324,0.97143,26.775,-14.375,11.883,True
ET_02,other,21.14,0.27729,0.08408,0.99643,14.472,-21.633,5.258,True
ET_02,other,21.150000000000002,0.1371,0.05808,0.89536,-1.88,-23.248,-1.771,True
ET_02,other,21.16,0.07397,0.06283,0.86015,-17.06,-20.843,-9.148,True
ET_02,other,21.17,-0.04848,0.12423,0.83924,-28.534,-12.785,-13.915,True
ET_02,other,21.18,-0.0707,0.21074,0.84905,-33.15,0.02,-14.845,True
ET_02,other,21.19,-0.00545,0.3175,0.83427,-27.889,11.787,-14.25,True
ET_02,other,21.2,0.06059,0.36558,0.89791,-18.37,19.83,-9.293,True
ET_02,other,21.21,0.16689,0.3683,0.91862,-2.151,24.625,-1.375,True
ET_02,other,21.22,0.28004,0.37719,0.95002,13.891,21.256,5.691,True
ET_02,other,21.23,0.36901,0.32505,0.99451,24.987,15.651,13.078,True
ET_02,other,21.240000000000002,0.41971,0.2462,1.0667,32.411,5.297,18.065,True
ET_02,other,21.25,0.41462,0.15605,1.01544,32.149,-8.105,15.222,True
ET_02,other,21.26,0.32105,0.12262,0.97803,22.215,-16.11,11.426,True
ET_02,other,21.27,0.24636,0.04032,0.96362,8.417,-23.1,2.581,True
ET_02,other,21.28,0.18085,0.05337,0.92988,-6.065,-24.91,-4.07,True
ET_02,other,21.29,0.03434,0.09494,0.85668,-22.249,-17.057,-11.62,True
ET_02,other,21.3,-0.04625,0.14126,0.83529,-32.307,-9.211,-15.669,True
ET_02,other,21.31,-0.06844,0.27239,0.85415,-32.951,3.852,-17.173,True
ET_02,other,21.32,0.00689,0.31144,0.84183,-28.559,14.528,-12.762,True
ET_02,other,21.330000000000002,0.05979,0.37877,0.8924,-14.855,22.443,-7.172,True
ET_02,other,21.34,0.18939,0.39652,0.93918,2.645,23.707,1.078,True
ET_02,other,21.35,0.27717,0.39306,0.97986,17.71,20.764,8.771,True
ET_02,other,21.36,0.36036,0.29654,1.02703,27.972,13.199,14.111,True
ET_02,other,21.37,0.43645,0.22097,1.01552,32.467,-0.398,16.07,True
ET_02,other,21.38,0.41655,0.15005,1.016,30.303,-10.742,14.995,True
ET_02,other,21.39,0.30629,0.07667,0.96987,17.671,-20.405,9.231,True
ET_02,other,21.400000000000002,0.20691,0.02751,0.9419,4.246,-24.471,1.957,True
ET_02,other,21.41,0.10441,0.03419,0.90666,-12.546,-24.023,-6.214,True
ET_02,other,21.42,-0.00503,0.09045,0.88468,-24.916,-16.348,-13.55,True
ET_02,other,21.43,-0.05306,0.19362,0.81849,-33.1,-4.831,-15.665,True
ET_02,other,21.44,-0.03311,0.30175,0.8514,-32.772,7.184,-15.151,True
ET_02,other,21.45,0.02746,0.33236,0.86517,-21.511,16.596,-11.232,True
ET_02,other,21.46,0.11618,0.38518,0.89145,-9.924,22.744,-4.041,True
ET_02,other,21.47,0.21746,0.41773,0.94651,5.703,24.189,1.567,True
ET_02,other,21.48,0.34983,0.36752,0.99894,20.225,18.583,9.907,True
ET_02,other,21.490000000000002,0.42621,0.30507,1.01309,29.237,9.679,15.058,True
ET_02,other,21.5,0.41308,0.19313,0.99336,31.451,-2.636,16.547,True
ET_02,other,21.51,0.41218,0.13977,0.99889,24.999,-13.564,13.493,True
ET_02,other,21.52,0.28571,0.07599,0.95182,15.051,-20.331,6.817,True
ET_02,other,21.53,0.16493,0.04493,0.94533,-1.807,-24.196,-0.673,True
ET_02,other,21.54,0.09162,0.0725,0.87682,-15.85,-19.883,-7.571,True
ET_02,other,21.55,-0.01627,0.13518,0.87057,-26.715,-12.63,-12.681,True
ET_02,other,21.56,-0.03615,0.22005,0.85834,-32.466,-1.947,-15.727,True
ET_02,other,21.57,0.01241,0.31238,0.85574,-28.826,9.421,-15.743,True
ET_02,other,21.580000000000002,0.07566,0.32327,0.87983,-18.75,19.131,-9.652,True
ET_02,other,21.59,0.15169,0.38384,0.9,-5.588,24.01,-2.872,True
ET_02,other,21.6,0.26653,0.40759,0.95949,11.372,20.625,5.876,True
ET_02,other,21.61,0.37393,0.34502,0.98557,23.534,17.685,10.586,True
ET_02,other,21.62,0.42946,0.22772,1.00605,30.964,6.532,16.494,True
ET_02,other,21.63,0.42264,0.16092,1.00207,30.794,-6.275,15.71,True
ET_02,other,21.64,0.37927,0.10712,0.99838,23.033,-14.859,9.977,True
ET_02,other,21.650000000000002,0.25417,0.07912,0.96967,8.992,-23.428,5.414,True
ET_02,other,21.66,0.16189,0.04985,0.8988,-5.384,-24.005,-2.955,True
ET_02,other,21.67,0.05678,0.08266,0.87128,-19.229,-18.659,-9.332,True
ET_02,other,21.68,0.01798,0.1525,0.84329,-28.91,-9.042,-14.211,True
ET_02,other,21.69,-0.05275,0.25457,0.8348,-31.368,0.936,-15.352,True
ET_02,other,21.7,-0.00297,0.30992,0.86391,-26.584,11.546,-13.118,True
ET_02,other,21.71,0.08584,0.39104,0.89543,-15.648,20.804,-5.389,True
ET_02,other,21.72,0.20003,0.3907,0.91808,1.299,23.146,-1.737,True
ET_02,other,21.73,0.30827,0.37547,0.97363,14.355,20.285,7.723,True
ET_02,other,21.740000000000002,0.40009,0.28936,0.9824,26.304,13.483,13.215,True
ET_02,other,21.75,0.46091,0.2452,0.99077,32.114,2.597,15.606,True
ET_02,other,21.76,0.41564,0.16862,1.0069,28.523,-8.998,15.656,True
ET_02,other,21.77,0.33128,0.08651,0.97904,19.945,-17.813,8.467,True
ET_02,other,21.78,0.23618,0.05966,0.94704,2.599,-23.268,3.028,True
ET_02,other,21.79,0.15497,0.07214,0.8897,-10.825,-21.424,-3.464,True
ET_02,other,21.8,0.03673,0.09195,0.88095,-23.137,-15.404,-12.704,True
ET_02,other,21.81,-0.0439,0.19492,0.85911,-30.179,-5.829,-15.077,True
ET_02,other,21.82,-0.01108,0.26975,0.85662,-30.433,4.887,-16.663,True
ET_02,other,21.830000000000002,-0.00054,0.34121,0.86473,-23.758,14.692,-12.028,True
ET_02,other,21.84,0.13283,0.37819,0.89225,-10.753,20.075,-5.158,True
ET_02,other,21.85,0.23232,0.38991,0.89723,5.267,21.59,2.112,True
ET_02,other,21.86,0.32278,0.38095,0.97981,19.05,17.15,9.571,True
ET_02,other,21.87,0.38723,0.25945,1.02604,26.686,10.777,14.146,True
ET_02,other,21.88,0.44712,0.19549,1.01686,31.792,-3.026,14.986,True
ET_02,other,21.89,0.36824,0.14818,1.01417,26.987,-11.538,13.829,True
ET_02,other,21.900000000000002,0.30823,0.0883,0.97706,15.734,-19.823,7.746,True
ET_02,other,21.91,0.19208,0.04712,0.93383,0.894,-22.405,0.731,True
ET_02,other,21.92,0.07105,0.08181,0.88535,-13.658,-20.944,-8.118,True
ET_02,other,21.93,-0.00131,0.16025,0.86834,-25.11,-13.131,-11.01,True
ET_02,other,21.94,-0.02482,0.2167,0.84855,-29.659,-2.926,-15.615,True
ET_02,other,21.95,-0.01897,0.3,0.82841,-27.961,9.238,-13.071,True
ET_02,other,21.96,0.03282,0.33478,0.9092,-19.216,16.568,-8.869,True
ET_02,other,21.97,0.14678,0.39731,0.92102,-5.169,21.78,-4.234,True
ET_02,other,21.98,0.26787,0.3618,0.95075,8.506,21.833,4.65,True
ET_02,other,21.990000000000002,0.37508,0.33201,0.99699,23.281,14.187,9.377,True
ET_02,other,22.0,0.41248,0.28015,0.98188,28.769,6.04,15.459,True
ET_02,other,22.01,0.41062,0.20089,1.00815,27.899,-5.878,14.351,True
ET_02,other,22.02,0.3758,0.12576,0.95992,23.97,-13.722,12.142,True
ET_02,other,22.03,0.28688,0.09671,0.94963,10.918,-20.347,5.931,True
ET_02,other,22.04,0.18019,0.08197,0.91535,-4.638,-22.946,0.113,True
ET_02,other,22.05,0.07082,0.11601,0.88053,-16.988,-18.365,-8.922,True
ET_02,other,22.06,-0.01906,0.14514,0.84209,-26.906,-9.187,-13.358,True
ET_02,other,22.07,-0.03523,0.24548,0.86393,-28.945,0.43,-15.05,True
ET_02,other,22.080000000000002,0.01498,0.29802,0.81863,-26.495,12.335,-11.935,True
ET_02,other,22.09,0.08211,0.33653,0.92303,-13.719,19.794,-8.672,True
ET_02,other,22.1,0.18858,0.38627,0.93402,-1.065,22.109,-0.205,True
ET_02,other,22.11,0.26123,0.36923,0.99024,12.765,19.72,7.239,True
ET_02,other,22.12,0.39003,0.32804,0.9973,23.357,13.383,12.248,True
ET_02,other,22.13,0.39371,0.24634,1.00132,28.263,3.927,13.243,True
ET_02,other,22.14,0.40553,0.18479,1.01699,27.131,-6.385,14.805,True
ET_02,other,22.150000000000002,0.33506,0.09105,0.97792,20.203,-16.445,9.71,True
ET_02,other,22.16,0.26794,0.0891,0.9501,8.071,-20.763,4.215,True
ET_02,other,22.17,0.17808,0.06392,0.92359,-7.731,-19.989,-3.916,True
ET_02,other,22.18,0.07075,0.11315,0.86869,-18.452,-14.525,-9.844,True
ET_02,other,22.19,0.00145,0.14857,0.87159,-27.267,-7.102,-14.801,True
ET_02,other,22.2,-0.00361,0.26493,0.8431,-28.205,3.065,-14.021,True
ET_02,other,22.21,0.02155,0.32105,0.86151,-22.417,12.584,-11.124,True
ET_02,other,22.22,0.12492,0.39994,0.88399,-10.767,18.794,-6.091,True
ET_02,other,22.23,0.21247,0.36472,0.92934,3.3,20.991,2.782,True
ET_02,other,22.240000000000002,0.3126,0.34455,0.97927,16.628,17.359,8.728,True
ET_02,other,22.25,0.38377,0.29193,0.99742,25.191,9.997,14.287,True
ET_02,other,22.26,0.38741,0.22164,0.98112,28.556,0.01,15.109,True
ET_02,other,22.27,0.3687,0.15434,0.98562,24.143,-8.456,11.624,True
ET_02,other,22.28,0.31298,0.11024,0.97632,15.414,-16.866,7.704,True
ET_02,other,22.29,0.22135,0.07929,0.91332,1.91,-20.445,1.026,True
ET_02,other,22.3,0.09913,0.09557,0.90967,-10.37,-18.669,-5.962,True
ET_02,other,22.31,0.03371,0.12115,0.86234,-23.217,-12.133,-9.608,True
ET_02,other,22.32,-0.01701,0.1745,0.84801,-26.72,-3.637,-12.088,True
ET_02,other,22.330000000000002,0.00992,0.26045,0.84858,-26.389,6.974,-13.207,True
ET_02,other,22.34,0.05404,0.31421,0.87729,-17.712,15.456,-9.005,True
ET_02,other,22.35,0.15628,0.36304,0.89689,-8.394,18.969,-2.211,True
ET_02,other,22.36,0.24514,0.35809,0.94025,7.438,19.134,1.883,True
ET_02,other,22.37,0.32686,0.34076,0.98241,17.358,15.418,9.395,True
ET_02,other,22.38,0.39848,0.27579,1.00531,25.539,7.317,12.415,True
ET_02,other,22.39,0.36818,0.1794,1.01074,25.483,-3.769,13.894,True
ET_02,other,22.400000000000002,0.36366,0.1648,0.98927,20.385,-11.643,11.968,True
ET_02,other,22.41,0.32171,0.07498,0.9582,11.311,-17.131,4.479,True
ET_02,other,22.42,0.1693,0.08034,0.92302,-1.937,-20.006,-1.342,True
ET_02,other,22.43,0.07653,0.10161,0.89785,-13.743,-17.071,-6.891,True
ET_02,other,22.44,0.03304,0.14314,0.86938,-23.46,-8.444,-12.015,True
ET_02,other,22.45,-0.00206,0.21828,0.84625,-26.694,-0.81,-14.515,True
ET_02,other,22.46,0.02942,0.31432,0.84825,-23.195,9.055,-10.235,True
ET_02,other,22.47,0.10295,0.33403,0.87636,-13.039,16.56,-7.965,True
ET_02,other,22.48,0.17334,0.37067,0.92389,-3.613,18.042,-0.949,True
ET_02,other,22.490000000000002,0.27332,0.36097,0.96008,9.119,19.211,6.194,True
ET_02,other,22.5,0.34506,0.31186,0.96205,20.731,12.942,11.142,True
ET_02,other,22.51,0.3682,0.26962,1.01617,25.071,3.456,11.888,True
ET_02,other,22.52,0.36673,0.16986,0.99446,25.516,-5.923,11.304,True
ET_02,other,22.53,0.32964,0.12588,0.95302,17.795,-13.106,9.302,True
ET_02,other,22.54,0.23962,0.09502,0.94245,7.447,-17.913,3.079,True
ET_02,other,22.55,0.16679,0.06766,0.92172,-5.161,-18.245,-2.557,True
ET_02,other,22.56,0.08317,0.12448,0.9128,-17.487,-15.932,-7.587,True
ET_02,other,22.57,0.02912,0.18961,0.86626,-24.022,-7.107,-12.401,True
ET_02,other,22.580000000000002,0.02375,0.24022,0.88361,-26.671,2.061,-11.655,True
ET_02,other,22.59,0.06108,0.30756,0.8722,-19.804,10.975,-10.684,True
ET_02,other,22.6,0.13843,0.34886,0.90994,-11.553,15.885,-5.247,True
ET_02,other,22.61,0.20018,0.35632,0.90429,1.0,19.856,-0.11,True
ET_02,other,22.62,0.27608,0.35773,0.97608,12.357,16.231,5.056,True
ET_02,other,22.63,0.36642,0.26946,1.00413,22.772,9.413,11.287,True
ET_02,other,22.64,0.39368,0.22325,1.00205,24.97,-0.025,13.123,True
ET_02,other,22.650000000000002,0.36801,0.1805,0.97127,22.564,-9.682,12.215,True
ET_02,other,22.66,0.32714,0.13646,0.98816,13.518,-13.667,6.381,True
ET_02,other,22.67,0.20561,0.09439,0.9336,3.311,-17.357,0.562,True
ET_02,other,22.68,0.12456,0.11835,0.88245,-8.497,-16.984,-4.903,True
ET_02,other,22.69,0.03759,0.14087,0.89611,-19.025,-11.406,-8.994,True
ET_02,other,22.7,0.00491,0.17249,0.88883,-24.425,-5.686,-12.858,True
ET_02,other,22.71,0.03608,0.25189,0.85256,-24.014,3.991,-11.986,True
ET_02,other,22.72,0.05973,0.31325,0.89281,-16.642,13.042,-9.225,True
ET_02,other,22.73,0.14584,0.35692,0.90299,-7.757,17.809,-3.732,True
ET_02,other,22.740000000000002,0.23,0.34545,0.95014,4.652,18.303,3.791,True
ET_02,other,22.75,0.30604,0.30765,0.97984,14.843,14.13,7.724,True
ET_02,other,22.76,0.36325,0.28564,0.97176,22.338,6.401,10.561,True
ET_02,other,22.77,0.36828,0.22447,1.00297,25.359,-1.713,11.929,True
ET_02,other,22.78,0.33397,0.15051,0.99727,18.691,-10.421,9.751,True
ET_02,other,22.79,0.27402,0.11509,0.95091,10.582,-16.12,4.756,True
ET_02,other,22.8,0.18071,0.09582,0.92753,0.471,-16.479,0.014,True
ET_02,other,22.81,0.10501,0.10702,0.87927,-12.546,-16.392,-6.961,True
ET_02,other,22.82,0.06176,0.14269,0.86835,-20.262,-7.837,-9.931,True
ET_02,other,22.830000000000002,0.00252,0.22219,0.85978,-23.068,-1.739,-12.309,True
ET_02,other,22.84,0.05068,0.28432,0.85774,-22.105,6.949,-12.202,True
ET_02,other,22.85,0.09915,0.32385,0.88069,-13.794,11.788,-6.124,True
ET_02,other,22.86,0.19067,0.34546,0.93698,-4.659,16.561,-1.744,True
ET_02,other,22.87,0.24422,0.3375,0.97552,7.466,17.097,3.635,True
ET_02,other,22.88,0.35413,0.2894,0.94731,17.202,11.587,7.831,True
ET_02,other,22.89,0.38271,0.27315,0.97317,22.493,3.821,11.276,True
ET_02,other,22.900000000000002,0.38261,0.19036,0.99733,21.783,-5.267,12.799,True
ET_02,other,22.91,0.34128,0.12553,0.95901,17.714,-11.218,10.01,True
ET_02,other,22.92,0.22494,0.11919,0.93238,7.915,-17.92,4.408,True
ET_02,other,22.93,0.16663,0.10655,0.94548,-5.034,-16.811,-1.431,True
ET_02,other,22.94,0.10712,0.15234,0.88147,-14.218,-14.095,-7.493,True
ET_02,other,22.95,0.05185,0.16146,0.86864,-20.538,-6.526,-10.841,True
ET_02,other,22.96,0.04036,0.24733,0.84866,-22.542,1.045,-10.293,True
ET_02,other,22.97,0.07706,0.26371,0.88582,-18.942,8.774,-10.603,True
ET_02,other,22.98,0.13858,0.35429,0.90544,-11.539,15.453,-5.802,True
ET_02,other,22.990000000000002,0.16921,0.35674,0.9443,-1.326,17.269,0.451,True
ET_02,other,23.0,0.26445,0.31668,0.9551,9.323,14.092,5.575,True
ET_02,other,23.01,0.34946,0.29734,0.99838,18.639,9.315,9.212,True
ET_02,other,23.02,0.34089,0.23855,0.98043,21.637,1.645,11.416,True
ET_02,other,23.03,0.35709,0.16709,0.97134,20.918,-5.328,10.019,True
ET_02,other,23.04,0.29035,0.13494,0.96835,13.757,-12.064,7.066,True
ET_02,other,23.05,0.23745,0.11224,0.92025,4.896,-16.108,0.806,True
ET_02,other,23.06,0.15763,0.09979,0.90457,-6.647,-16.262,-3.767,True
ET_02,other,23.07,0.08839,0.14026,0.89384,-14.927,-11.777,-8.79,True
ET_02,other,23.080000000000002,0.03381,0.18353,0.87233,-19.992,-3.908,-10.771,True
ET_02,other,23.09,0.04524,0.24866,0.86742,-21.128,4.433,-10.725,True
ET_02,other,23.1,0.07043,0.309,0.90954,-17.115,10.736,-8.648,True
ET_02,other,23.11,0.12897,0.31906,0.91804,-7.603,15.322,-4.218,True
ET_02,other,23.12,0.22542,0.32853,0.92912,2.311,16.325,0.042,True
ET_02,other,23.13,0.2958,0.3318,0.97692,12.53,13.484,7.279,True
ET_02,other,23.14,0.34198,0.27038,1.00402,18.565,6.609,8.973,True
ET_02,other,23.150000000000002,0.34211,0.23449,0.98781,21.939,-0.383,9.941,True
ET_02,other,23.16,0.29179,0.16362,0.99001,19.014,-7.393,9.21,True
ET_02,other,23.17,0.25029,0.15747,0.94975,10.584,-13.276,4.848,True
ET_02,other,23.18,0.21406,0.11456,0.90435,0.153,-14.256,-0.442,True
ET_02,other,23.19,0.12766,0.12036,0.90938,-10.18,-13.532,-4.58,True
ET_02,other,23.2,0.07602,0.1723,0.86904,-18.469,-9.012,-7.873,True
ET_02,other,23.21,0.03466,0.21886,0.88291,-22.025,-3.113,-11.541,True
ET_02,other,23.22,0.03433,0.25128,0.89438,-20.17,7.074,-9.343,True
ET_02,other,23.23,0.09497,0.31736,0.90949,-13.651,11.715,-6.636,True
ET_02,other,23.240000000000002,0.15994,0.34063,0.92424,-3.155,15.037,-2.053,True
ET_02,other,23.25,0.23255,0.33743,0.94973,7.012,13.847,3.78,True
ET_02,other,23.26,0.33399,0.34065,0.95434,14.901,10.438,8.218,True
ET_02,other,23.27,0.35147,0.25113,0.9875,18.681,5.623,9.523,True
ET_02,other,23.28,0.3716,0.20672,0.99447,21.395,-3.842,10.622,True
ET_02,other,23.29,0.31464,0.12079,0.98621,15.423,-9.802,7.123,True
ET_02,other,23.3,0.27969,0.12511,0.97445,8.496,-14.753,3.033,True
ET_02,other,23.31,0.16869,0.11612,0.93112,-2.353,-14.609,-0.496,True
ET_02,other,23.32,0.13435,0.13566,0.9086,-10.814,-13.218,-6.414,True
ET_02,other,23.330000000000002,0.06657,0.18177,0.87382,-19.542,-7.456,-10.333,True
ET_02,other,23.34,0.02179,0.21858,0.85855,-22.05,0.636,-10.319,True
ET_02,other,23.35,0.04475,0.27285,0.88421,-17.688,7.329,-8.328,True
