subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
ET_03,other,22.05,0.29473,0.37617,0.9646,13.096,19.887,6.551,True
ET_03,other,22.06,0.38536,0.30812,0.99078,23.716,11.677,12.869,True
ET_03,other,22.07,0.4289,0.23884,1.02339,30.222,1.637,15.388,True
ET_03,other,22.080000000000002,0.4037,0.14019,0.96666,25.36,-10.239,12.733,True
ET_03,other,22.09,0.32878,0.08841,0.95593,13.614,-19.731,6.791,True
ET_03,other,22.1,0.19693,0.03434,0.90936,-1.839,-21.687,-1.92,True
ET_03,other,22.11,0.0572,0.07663,0.87672,-16.875,-18.099,-8.039,True
ET_03,other,22.12,-0.03112,0.19828,0.85788,-26.258,-9.461,-14.137,True
ET_03,other,22.13,-0.00718,0.22253,0.82527,-29.127,2.475,-14.4,True
ET_03,other,22.14,0.02843,0.31055,0.8519,-22.902,14.9,-10.03,True
ET_03,other,22.150000000000002,0.1302,0.36528,0.90965,-9.398,20.71,-4.816,True
ET_03,other,22.16,0.2349,0.3775,0.90676,7.068,22.147,3.83,True
ET_03,other,22.17,0.34738,0.34657,0.98085,19.096,15.259,10.157,True
ET_03,other,22.18,0.39011,0.25519,1.0239,25.548,5.337,14.166,True
ET_03,other,22.19,0.39445,0.18815,1.00385,27.17,-5.509,12.513,True
ET_03,other,22.2,0.35306,0.12052,0.98649,20.382,-14.976,8.121,True
ET_03,other,22.21,0.25942,0.06527,0.97495,6.8,-21.765,2.774,True
ET_03,other,22.22,0.11784,0.06363,0.89205,-9.544,-19.852,-3.419,True
ET_03,other,22.23,0.00916,0.12775,0.86325,-24.379,-13.599,-10.022,True
ET_03,other,22.240000000000002,-0.02287,0.19002,0.85223,-29.522,-1.706,-15.51,True
ET_03,other,22.25,0.01695,0.29713,0.87689,-26.1,8.601,-13.067,True
ET_03,other,22.26,0.09068,0.35139,0.88673,-15.372,18.007,-8.594,True
ET_03,other,22.27,0.19382,0.36929,0.91683,-0.58,19.877,-0.83,True
ET_03,other,22.28,0.28579,0.3482,0.96911,15.77,18.548,8.002,True
ET_03,other,22.29,0.40443,0.31223,0.9615,24.66,9.707,14.053,True
ET_03,other,22.3,0.41197,0.21284,0.99522,28.318,-1.304,13.89,True
ET_03,other,22.31,0.38976,0.14537,1.00077,22.922,-10.049,11.5,True
ET_03,other,22.32,0.28103,0.0793,0.96441,11.638,-16.73,4.791,True
ET_03,other,22.330000000000002,0.19213,0.05712,0.91272,-2.776,-20.316,-2.441,True
ET_03,other,22.34,0.07013,0.12036,0.87902,-16.49,-16.379,-8.813,True
ET_03,other,22.35,0.01759,0.17464,0.85044,-26.544,-6.243,-14.08,True
ET_03,other,22.36,0.02419,0.23307,0.84653,-27.874,1.909,-14.022,True
ET_03,other,22.37,0.02073,0.30552,0.86684,-19.866,13.989,-9.392,True
ET_03,other,22.38,0.14073,0.38034,0.92119,-6.545,18.396,-6.069,True
ET_03,other,22.39,0.23322,0.3579,0.94209,7.668,18.226,4.139,True
ET_03,other,22.400000000000002,0.33483,0.31075,0.99536,21.769,14.367,8.732,True
ET_03,other,22.41,0.41354,0.22638,1.01275,26.121,3.097,12.77,True
ET_03,other,22.42,0.37732,0.16176,0.99449,25.479,-6.397,11.681,True
ET_03,other,22.43,0.30487,0.12601,0.98016,16.003,-14.487,7.965,True
ET_03,other,22.44,0.24449,0.0863,0.92286,1.861,-19.641,2.958,True
ET_03,other,22.45,0.12528,0.09718,0.88371,-11.19,-18.62,-5.173,True
ET_03,other,22.46,0.01368,0.15123,0.84072,-22.716,-10.782,-12.355,True
ET_03,other,22.47,-0.00619,0.25939,0.8498,-25.575,-1.055,-14.347,True
ET_03,other,22.48,0.02822,0.30019,0.86915,-22.12,10.034,-11.275,True
ET_03,other,22.490000000000002,0.09383,0.36443,0.87731,-12.365,15.832,-5.462,True
ET_03,other,22.5,0.22302,0.38584,0.93708,2.198,20.992,1.705,True
ET_03,other,22.51,0.3106,0.3537,0.99236,14.213,16.669,7.715,True
ET_03,other,22.52,0.38778,0.28014,0.98336,22.634,8.102,11.733,True
ET_03,other,22.53,0.3879,0.20885,0.99276,26.22,-2.999,12.749,True
ET_03,other,22.54,0.33828,0.1276,0.95295,18.49,-11.807,10.531,True
ET_03,other,22.55,0.28018,0.05967,0.95224,6.81,-17.87,2.859,True
ET_03,other,22.56,0.17263,0.08629,0.88011,-7.229,-18.712,-2.318,True
ET_03,other,22.57,0.07763,0.129,0.85473,-17.536,-15.721,-8.781,True
ET_03,other,22.580000000000002,0.02885,0.19729,0.87034,-24.782,-4.995,-12.761,True
ET_03,other,22.59,0.03322,0.29313,0.86585,-25.336,5.367,-12.053,True
ET_03,other,22.6,0.08759,0.34893,0.87467,-16.679,14.516,-7.904,True
ET_03,other,22.61,0.17253,0.37082,0.904,-4.911,17.563,-2.773,True
ET_03,other,22.62,0.2775,0.35809,0.93795,9.953,16.919,4.993,True
ET_03,other,22.63,0.36075,0.31499,0.96576,20.718,11.863,9.894,True
ET_03,other,22.64,0.35587,0.26177,1.00988,25.866,1.834,12.499,True
ET_03,other,22.650000000000002,0.35101,0.16384,0.96512,22.44,-7.724,11.309,True
ET_03,other,22.66,0.30791,0.11202,0.97358,12.827,-14.993,5.991,True
ET_03,other,22.67,0.20836,0.10795,0.93583,-0.347,-17.392,0.05,True
ET_03,other,22.68,0.12393,0.10087,0.88393,-12.265,-15.696,-7.848,True
ET_03,other,22.69,0.05089,0.18031,0.86775,-23.908,-9.582,-11.692,True
ET_03,other,22.7,0.02237,0.22671,0.87301,-24.325,2.169,-11.91,True
ET_03,other,22.71,0.05095,0.29719,0.86861,-20.294,8.889,-10.543,True
ET_03,other,22.72,0.13685,0.36821,0.90542,-9.582,17.95,-3.738,True
ET_03,other,22.73,0.23755,0.36157,0.92563,3.283,16.98,1.878,True
ET_03,other,22.740000000000002,0.31407,0.3413,0.95172,17.691,13.776,6.796,True
ET_03,other,22.75,0.34971,0.24529,1.01596,23.573,4.457,11.365,True
ET_03,other,22.76,0.38055,0.18858,1.00674,23.276,-4.466,12.258,True
ET_03,other,22.77,0.35756,0.13189,0.97354,18.135,-12.543,7.899,True
ET_03,other,22.78,0.26918,0.09695,0.95332,5.495,-17.298,3.688,True
ET_03,other,22.79,0.14067,0.1045,0.91207,-6.689,-17.405,-3.207,True
ET_03,other,22.8,0.09428,0.15695,0.87979,-17.845,-10.396,-9.012,True
ET_03,other,22.81,0.02562,0.18987,0.86173,-24.172,-2.605,-11.839,True
ET_03,other,22.82,0.04566,0.28078,0.85716,-22.789,6.926,-11.349,True
ET_03,other,22.830000000000002,0.11261,0.2991,0.87336,-14.439,12.715,-6.828,True
ET_03,other,22.84,0.20521,0.38948,0.92364,-1.917,16.762,-1.595,True
ET_03,other,22.85,0.29467,0.34399,0.93965,10.243,15.537,5.478,True
ET_03,other,22.86,0.34679,0.29341,0.9771,21.187,9.717,9.767,True
ET_03,other,22.87,0.35581,0.19454,1.00281,22.761,-0.224,10.804,True
ET_03,other,22.88,0.34849,0.15084,0.97577,20.317,-8.897,10.136,True
ET_03,other,22.89,0.27754,0.10047,0.94837,12.151,-15.37,6.648,True
ET_03,other,22.900000000000002,0.16859,0.1016,0.90242,-2.216,-17.37,-0.201,True
ET_03,other,22.91,0.10733,0.12185,0.85341,-14.116,-13.145,-7.631,True
ET_03,other,22.92,0.04828,0.173,0.86562,-21.648,-7.702,-11.548,True
ET_03,other,22.93,0.02352,0.26424,0.87201,-23.943,2.293,-11.604,True
ET_03,other,22.94,0.06033,0.31346,0.87652,-17.101,10.442,-8.744,True
ET_03,other,22.95,0.14307,0.33627,0.8934,-6.915,15.477,-3.749,True
ET_03,other,22.96,0.23143,0.31667,0.92192,5.416,15.899,3.053,True
ET_03,other,22.97,0.32396,0.30384,0.95643,15.464,11.836,8.365,True
ET_03,other,22.98,0.35225,0.24805,0.9792,21.068,3.495,10.373,True
ET_03,other,22.990000000000002,0.34517,0.15453,0.99002,20.281,-5.449,9.27,True
ET_03,other,23.0,0.30907,0.1235,0.94913,13.011,-12.068,6.929,True
ET_03,other,23.01,0.23243,0.0909,0.94559,3.219,-15.823,1.902,True
ET_03,other,23.02,0.13361,0.14299,0.91037,-8.967,-16.065,-4.377,True
ET_03,other,23.03,0.0531,0.1402,0.88208,-18.455,-9.568,-10.458,True
ET_03,other,23.04,0.03808,0.24464,0.84607,-21.852,-0.718,-11.94,True
ET_03,other,23.05,0.04569,0.29288,0.87995,-19.814,7.516,-9.192,True
ET_03,other,23.06,0.1138,0.32063,0.8614,-11.233,14.997,-6.992,True
ET_03,other,23.07,0.20285,0.35547,0.92382,1.646,16.031,0.681,True
ET_03,other,23.080000000000002,0.28546,0.30933,0.94395,12.361,15.315,5.184,True
ET_03,other,23.09,0.3549,0.27034,1.02016,19.092,6.421,10.188,True
ET_03,other,23.1,0.34688,0.22878,0.99337,22.587,-0.286,9.622,True
ET_03,other,23.11,0.34388,0.12094,0.95395,16.594,-10.019,8.332,True
ET_03,other,23.12,0.24248,0.11384,0.94013,8.038,-13.752,3.087,True
ET_03,other,23.13,0.1429,0.10175,0.91617,-1.786,-16.639,-1.602,True
ET_03,other,23.14,0.10713,0.14624,0.87163,-15.58,-11.283,-7.362,True
ET_03,other,23.150000000000002,0.06221,0.17571,0.89393,-20.289,-4.09,-9.882,True
ET_03,other,23.16,0.05044,0.26269,0.90827,-20.957,2.909,-9.862,True
ET_03,other,23.17,0.11679,0.30243,0.89325,-15.005,10.698,-7.338,True
ET_03,other,23.18,0.17595,0.32382,0.91997,-5.82,15.327,-3.303,True
ET_03,other,23.19,0.22507,0.32324,0.94565,7.082,14.951,3.667,True
ET_03,other,23.2,0.28756,0.29133,0.97823,16.741,9.916,7.384,True
ET_03,other,23.21,0.35804,0.24178,1.01237,20.474,2.631,10.536,True
ET_03,other,23.22,0.35284,0.20045,0.98259,18.604,-5.693,9.953,True
ET_03,other,23.23,0.26066,0.107,0.96582,11.016,-12.95,6.268,True
ET_03,other,23.240000000000002,0.19096,0.1425,0.93048,1.463,-16.495,-0.48,True
ET_03,other,23.25,0.10516,0.1325,0.8819,-9.715,-12.544,-4.446,True
ET_03,other,23.26,0.04621,0.16145,0.86151,-18.764,-9.085,-9.145,True
ET_03,other,23.27,0.0307,0.21922,0.88756,-21.454,1.754,-10.507,True
ET_03,other,23.28,0.03792,0.29761,0.90119,-18.031,8.676,-9.148,True
ET_03,other,23.29,0.12982,0.32619,0.88962,-8.756,13.944,-5.369,True
ET_03,other,23.3,0.17519,0.35947,0.96014,1.671,14.88,1.11,True
ET_03,other,23.31,0.31098,0.31022,0.95668,12.441,11.895,6.125,True
ET_03,other,23.32,0.3437,0.24835,0.96145,19.459,5.07,9.8,True
ET_03,other,23.330000000000002,0.34465,0.18793,0.98344,19.562,-3.039,9.51,True
ET_03,other,23.34,0.30309,0.14334,0.96554,15.268,-10.091,8.068,True
ET_03,other,23.35,0.2586,0.0963,0.94993,5.744,-13.716,2.957,True
ET_03,other,23.36,0.13293,0.08898,0.92877,-4.963,-14.298,-3.159,True
ET_03,other,23.37,0.06936,0.14063,0.88661,-14.372,-9.912,-7.593,True
ET_03,other,23.38,0.0363,0.23635,0.88552,-19.861,-2.13,-9.445,True
ET_03,other,23.39,0.02984,0.24762,0.87523,-17.801,3.805,-11.793,True
ET_03,other,23.400000000000002,0.10403,0.27495,0.90129,-12.456,11.147,-7.242,True
ET_03,other,23.41,0.15297,0.32758,0.91371,-2.662,14.311,-2.568,True
ET_03,other,23.42,0.24505,0.33252,0.93088,8.798,13.299,3.939,True
ET_03,other,23.43,0.30347,0.2891,0.96339,17.058,8.225,6.488,True
ET_03,other,23.44,0.32242,0.20621,0.9954,20.523,1.266,9.962,True
ET_03,other,23.45,0.33386,0.14691,0.97188,18.19,-6.15,10.795,True
ET_03,other,23.46,0.27155,0.14014,0.95599,9.72,-13.21,5.459,True
ET_03,other,23.47,0.19113,0.10826,0.92675,-0.112,-15.047,1.2,True
ET_03,other,23.48,0.13564,0.13674,0.91144,-9.753,-11.871,-6.616,True
ET_03,other,23.490000000000002,0.06774,0.16592,0.86369,-19.3,-8.126,-9.245,True
ET_03,other,23.5,0.043,0.23214,0.87387,-20.197,0.707,-8.83,True
ET_03,other,23.51,0.05872,0.29896,0.88546,-14.98,11.049,-7.233,True
ET_03,other,23.52,0.13112,0.34256,0.8859,-7.469,13.25,-2.048,True
ET_03,other,23.53,0.24364,0.3332,0.9395,3.69,14.645,0.863,True
ET_03,other,23.54,0.274,0.28606,0.97459,12.077,9.689,6.377,True
ET_03,other,23.55,0.3317,0.25938,0.99461,20.438,3.127,9.686,True
ET_03,other,23.56,0.33875,0.20585,1.00893,17.994,-4.693,10.283,True
ET_03,other,23.57,0.30471,0.12613,0.96618,15.27,-11.564,6.032,True
ET_03,other,23.580000000000002,0.21512,0.13175,0.9575,4.285,-13.203,2.177,True
ET_03,other,23.59,0.18325,0.11542,0.92217,-5.745,-13.082,-4.558,True
ET_03,other,23.6,0.06611,0.13791,0.89495,-14.8,-7.155,-6.992,True
ET_03,other,23.61,0.02897,0.19552,0.85182,-19.964,-2.655,-9.273,True
ET_03,other,23.62,0.032,0.28723,0.87014,-17.112,6.754,-9.457,True
ET_03,other,23.63,0.09739,0.29894,0.90513,-11.518,12.584,-7.577,True
ET_03,other,23.64,0.1752,0.33856,0.93784,-1.148,15.409,-0.784,True
ET_03,other,23.650000000000002,0.27647,0.32289,0.94018,10.778,12.591,3.908,True
ET_03,other,23.66,0.29799,0.25214,1.00291,18.015,5.504,9.518,True
ET_03,other,23.67,0.30601,0.2146,0.99057,17.815,0.572,10.435,True
ET_03,other,23.68,0.3232,0.18426,0.98112,16.99,-7.596,8.643,True
ET_03,other,23.69,0.25782,0.13287,0.92686,7.835,-13.024,4.182,True
ET_03,other,23.7,0.1702,0.12334,0.93625,-3.227,-12.968,-2.089,True
ET_03,other,23.71,0.109,0.12916,0.90079,-11.688,-11.774,-5.77,True
ET_03,other,23.72,0.06043,0.14712,0.86043,-19.019,-4.013,-8.211,True
ET_03,other,23.73,0.0525,0.2288,0.87645,-18.872,3.785,-9.423,True
ET_03,other,23.740000000000002,0.08585,0.28724,0.9102,-15.477,10.319,-6.067,True
ET_03,other,23.75,0.15809,0.30537,0.92845,-6.749,11.86,-2.199,True
ET_03,other,23.76,0.22851,0.32777,0.95809,6.093,14.867,3.719,True
ET_03,other,23.77,0.28634,0.26851,0.94384,14.092,10.178,8.105,True
ET_03,other,23.78,0.33873,0.22004,0.98704,20.102,3.041,9.97,True
ET_03,other,23.79,0.31415,0.18377,0.95798,18.343,-4.417,9.804,True
ET_03,other,23.8,0.29469,0.1073,0.97422,12.132,-10.64,5.979,True
ET_03,other,23.81,0.20361,0.10596,0.95223,2.78,-14.192,0.785,True
ET_03,other,23.82,0.13478,0.11652,0.91772,-7.705,-13.143,-3.621,True
ET_03,other,23.830000000000002,0.05273,0.15644,0.92339,-16.402,-7.202,-8.08,True
ET_03,other,23.84,0.03628,0.20934,0.87333,-19.886,-1.387,-9.743,True
ET_03,other,23.85,0.08062,0.25978,0.89743,-18.758,6.838,-8.924,True
ET_03,other,23.86,0.10631,0.29229,0.92561,-10.218,13.574,-5.57,True
ET_03,other,23.87,0.18906,0.32196,0.93331,0.578,13.756,0.512,True
ET_03,other,23.88,0.27296,0.30108,0.93785,11.014,12.004,6.005,True
ET_03,other,23.89,0.30827,0.26798,0.98015,18.701,6.862,9.064,True
ET_03,other,23.900000000000002,0.33543,0.20947,1.00881,20.846,-1.552,9.692,True
ET_03,other,23.91,0.29639,0.12615,0.98445,15.425,-9.545,7.527,True
ET_03,other,23.92,0.24,0.10769,0.93773,7.251,-13.771,2.05,True
ET_03,other,23.93,0.13628,0.10693,0.90131,-2.158,-14.152,-1.003,True
ET_03,other,23.94,0.09492,0.14163,0.91207,-13.766,-11.457,-7.108,True
ET_03,other,23.95,0.0457,0.1555,0.88981,-18.85,-3.492,-9.807,True
ET_03,other,23.96,0.05434,0.25492,0.88671,-19.162,4.268,-8.56,True
ET_03,other,23.97,0.07707,0.32156,0.89854,-14.115,11.086,-6.266,True
ET_03,other,23.98,0.14709,0.31104,0.94242,-3.319,13.378,-1.733,True
ET_03,other,23.990000000000002,0.22884,0.30119,0.96661,7.273,13.906,4.729,True
ET_03,other,24.0,0.31669,0.27198,0.98068,16.605,9.724,7.53,True
ET_03,other,24.01,0.35685,0.23788,0.96874,20.113,2.309,11.11,True
ET_03,other,24.02,0.31386,0.17012,0.92679,18.988,-6.244,8.748,True
ET_03,other,24.03,0.25859,0.12806,0.97256,11.462,-12.471,5.51,True
ET_03,other,24.04,0.20798,0.09134,0.95399,1.643,-16.505,1.256,True
ET_03,other,24.05,0.09381,0.09599,0.92171,-9.873,-14.151,-4.328,True
ET_03,other,24.060000000000002,0.06228,0.17005,0.88023,-17.194,-7.479,-9.349,True
ET_03,other,24.07,0.01266,0.21517,0.86851,-21.423,1.251,-9.428,True
ET_03,other,24.080000000000002,0.02586,0.27308,0.90704,-18.179,8.817,-7.858,True
ET_03,other,24.09,0.11439,0.31455,0.90627,-8.209,14.095,-4.084,True
ET_03,other,24.1,0.20064,0.32864,0.94854,2.397,14.834,1.756,True
ET_03,other,24.11,0.26707,0.30046,0.96018,12.748,12.946,5.724,True
ET_03,other,24.12,0.30736,0.23315,0.99151,19.535,5.81,9.377,True
ET_03,other,24.13,0.3195,0.15637,0.97391,20.538,-2.298,9.518,True
ET_03,other,24.14,0.29165,0.13147,0.98373,14.57,-10.2,8.138,True
ET_03,other,24.150000000000002,0.2055,0.13314,0.95401,6.27,-15.374,2.759,True
ET_03,other,24.16,0.14855,0.10889,0.89305,-6.53,-13.533,-1.285,True
ET_03,other,24.17,0.06857,0.1456,0.88684,-15.089,-8.058,-7.991,True
ET_03,other,24.18,0.01674,0.20023,0.87371,-19.841,-2.536,-10.207,True
ET_03,other,24.19,0.0357,0.24712,0.89682,-19.973,5.517,-10.506,True
ET_03,other,24.2,0.07471,0.27334,0.92271,-13.095,11.394,-5.361,True
ET_03,other,24.21,0.13605,0.32503,0.93743,-3.053,15.612,-0.647,True
ET_03,other,24.22,0.23578,0.32,0.95161,10.174,14.476,4.738,True
ET_03,other,24.23,0.28015,0.30533,0.98335,16.557,8.387,9.234,True
ET_03,other,24.240000000000002,0.33067,0.22893,0.97266,20.495,1.591,9.917,True
ET_03,other,24.25,0.31645,0.17133,1.00153,18.246,-5.875,9.971,True
ET_03,other,24.26,0.23748,0.12218,0.95038,10.158,-12.903,6.191,True
ET_03,other,24.27,0.15365,0.09583,0.95725,-1.25,-15.739,0.4,True
ET_03,other,24.28,0.1172,0.13546,0.9311,-12.725,-12.491,-6.1,True
ET_03,other,24.29,0.05402,0.1607,0.88355,-18.048,-6.292,-9.76,True
ET_03,other,24.3,0.01028,0.226,0.88327,-21.814,2.161,-10.146,True
ET_03,other,24.310000000000002,0.05136,0.28588,0.91786,-15.043,10.319,-9.121,True
ET_03,other,24.32,0.1487,0.31435,0.92184,-7.432,16.403,-4.494,True
ET_03,other,24.330000000000002,0.19077,0.30762,0.95572,4.526,15.174,2.221,True
ET_03,other,24.34,0.28117,0.2926,0.98995,14.624,11.385,7.739,True
ET_03,other,24.35,0.34206,0.2344,0.97656,21.672,3.895,10.162,True
ET_03,other,24.36,0.32334,0.17457,0.97119,21.415,-5.852,8.985,True
ET_03,other,24.37,0.25214,0.11672,0.97427,12.976,-12.562,6.814,True
ET_03,other,24.38,0.18221,0.09445,0.95386,5.316,-14.073,0.969,True
ET_03,other,24.39,0.10731,0.0955,0.92274,-9.554,-15.325,-4.675,True
ET_03,other,24.400000000000002,0.04108,0.14816,0.89104,-16.694,-9.536,-9.53,True
ET_03,other,24.41,0.01241,0.21719,0.88344,-22.064,-2.336,-11.241,True
ET_03,other,24.42,0.01117,0.2789,0.87928,-19.548,7.257,-8.112,True
ET_03,other,24.43,0.07106,0.30506,0.87709,-11.534,11.947,-5.026,True
ET_03,other,24.44,0.15548,0.32809,0.9379,-0.931,16.197,0.292,True
ET_03,other,24.45,0.24456,0.31383,0.95801,11.933,13.09,6.405,True
ET_03,other,24.46,0.30457,0.27292,0.97656,19.136,6.755,10.139,True
ET_03,other,24.47,0.3298,0.18277,0.9984,22.187,-0.459,11.116,True
ET_03,other,24.48,0.32126,0.14892,1.02374,19.142,-9.556,10.167,True
ET_03,other,24.490000000000002,0.24552,0.08752,0.96464,9.201,-13.601,3.957,True
ET_03,other,24.5,0.1423,0.08237,0.93475,-2.117,-15.863,-2.978,True
ET_03,other,24.51,0.06111,0.09249,0.91218,-12.998,-12.909,-6.884,True
ET_03,other,24.52,-0.00505,0.16728,0.85947,-20.573,-5.218,-9.16,True
ET_03,other,24.53,0.00876,0.23763,0.88144,-22.406,1.914,-10.352,True
ET_03,other,24.54,0.03033,0.26701,0.9099,-17.6,11.639,-8.76,True
ET_03,other,24.55,0.11278,0.33099,0.93476,-5.983,17.396,-2.878,True
ET_03,other,24.560000000000002,0.19903,0.3155,0.9697,5.923,16.466,2.149,True
ET_03,other,24.57,0.30063,0.25997,0.95943,16.529,10.396,9.695,True
ET_03,other,24.580000000000002,0.31447,0.22774,1.02643,23.359,2.195,10.114,True
ET_03,other,24.59,0.31908,0.16961,0.98415,20.759,-6.344,10.852,True
ET_03,other,24.6,0.23226,0.11125,0.99676,14.931,-13.59,8.365,True
ET_03,other,24.61,0.16944,0.0849,0.96141,1.792,-17.717,2.024,True
ET_03,other,24.62,0.06565,0.11735,0.95304,-9.715,-15.344,-5.301,True
ET_03,other,24.63,0.01993,0.13231,0.89416,-19.843,-9.352,-9.256,True
ET_03,other,24.64,-0.00964,0.21201,0.90938,-23.813,0.721,-13.103,True
ET_03,other,24.650000000000002,0.01712,0.28254,0.89571,-20.087,9.507,-10.711,True
ET_03,other,24.66,0.05887,0.29565,0.91672,-10.868,14.823,-5.472,True
ET_03,other,24.67,0.15638,0.31553,0.95425,2.203,16.934,0.699,True
ET_03,other,24.68,0.2717,0.32685,0.98253,12.969,14.901,6.673,True
ET_03,other,24.69,0.31313,0.27077,0.9883,20.994,5.774,10.771,True
ET_03,other,24.7,0.3245,0.17249,1.01056,23.143,-1.754,13.511,True
ET_03,other,24.71,0.30192,0.16339,0.99998,18.776,-12.363,9.345,True
ET_03,other,24.72,0.21355,0.05912,0.95063,7.0,-15.574,4.859,True
ET_03,other,24.73,0.11639,0.03508,0.92698,-4.964,-17.315,-1.802,True
ET_03,other,24.740000000000002,0.05078,0.12424,0.89558,-17.57,-13.694,-7.745,True
ET_03,other,24.75,-0.01992,0.17976,0.87956,-25.041,-3.451,-12.723,True
ET_03,other,24.76,-0.01385,0.26608,0.88912,-23.867,4.728,-12.479,True
ET_03,other,24.77,0.01152,0.26108,0.89419,-15.687,13.251,-8.552,True
ET_03,other,24.78,0.11458,0.32073,0.95243,-4.281,17.614,-3.35,True
ET_03,other,24.79,0.22027,0.32826,0.96394,9.297,15.27,4.387,True
ET_03,other,24.8,0.31041,0.2831,1.00116,21.059,11.659,9.848,True
ET_03,other,24.810000000000002,0.33035,0.20685,1.02209,27.118,1.332,13.929,True
ET_03,other,24.82,0.32116,0.13144,1.02569,23.242,-8.882,10.966,True
ET_03,other,24.830000000000002,0.27895,0.11296,0.98858,14.629,-15.729,7.357,True
ET_03,other,24.84,0.14145,0.07173,0.91909,1.018,-17.621,0.555,True
ET_03,other,24.85,0.05274,0.09767,0.92632,-13.234,-15.446,-6.314,True
ET_03,other,24.86,-0.00597,0.134,0.88219,-21.688,-8.13,-11.024,True
ET_03,other,24.87,-0.01504,0.20726,0.87512,-25.295,0.242,-11.836,True
ET_03,other,24.88,-0.00209,0.27522,0.8955,-22.217,10.375,-11.163,True
ET_03,other,24.89,0.09957,0.34698,0.94283,-9.397,17.057,-4.952,True
ET_03,other,24.900000000000002,0.1958,0.28448,0.96319,4.206,18.868,2.78,True
ET_03,other,24.91,0.29941,0.30708,0.98855,17.885,13.09,7.672,True
ET_03,other,24.92,0.30743,0.24073,1.02285,25.741,5.707,11.388,True
ET_03,other,24.93,0.34211,0.17674,0.98927,24.451,-2.881,13.224,True
ET_03,other,24.94,0.29346,0.09663,0.99534,18.425,-14.488,8.603,True
ET_03,other,24.95,0.20615,0.06135,0.98301,4.796,-19.454,2.652,True
ET_03,other,24.96,0.08652,0.0472,0.93371,-8.989,-18.6,-4.848,True
ET_03,other,24.97,0.00374,0.09855,0.87962,-20.174,-12.107,-8.552,True
ET_03,other,24.98,-0.04471,0.16713,0.87568,-25.885,-3.342,-11.121,True
ET_03,other,24.990000000000002,-0.04035,0.25706,0.87851,-24.647,7.399,-12.216,True
ET_03,other,25.0,0.04344,0.33638,0.89391,-14.804,16.07,-7.766,True
ET_03,other,25.01,0.16491,0.34878,0.93802,-2.485,18.308,-1.958,True
ET_03,other,25.02,0.2389,0.30395,0.97547,12.634,18.367,5.46,True
ET_03,other,25.03,0.30186,0.25546,1.03198,21.768,9.51,10.342,True
ET_03,other,25.04,0.35775,0.20957,1.04794,27.893,-0.751,14.465,True
ET_03,other,25.05,0.32073,0.13422,1.01804,20.94,-9.989,11.57,True
ET_03,other,25.060000000000002,0.2667,0.07337,0.98137,13.076,-18.646,5.398,True
ET_03,other,25.07,0.10986,0.05321,0.96161,-1.745,-21.476,-0.299,True
ET_03,other,25.080000000000002,0.00213,0.09982,0.90329,-15.56,-16.242,-9.277,True
ET_03,other,25.09,-0.02235,0.14437,0.88626,-26.256,-7.269,-12.783,True
ET_03,other,25.1,-0.0622,0.21398,0.87883,-28.644,3.344,-13.475,True
ET_03,other,25.11,0.00973,0.29293,0.89182,-20.952,12.068,-10.224,True
ET_03,other,25.12,0.07528,0.34517,0.9332,-9.512,20.049,-5.468,True
ET_03,other,25.13,0.2016,0.34195,0.97176,6.785,19.769,3.696,True
ET_03,other,25.14,0.29147,0.2911,0.99822,19.301,14.121,10.62,True
ET_03,other,25.150000000000002,0.34631,0.24088,1.04664,26.196,3.404,12.688,True
ET_03,other,25.16,0.33847,0.1637,1.02688,26.574,-6.358,13.14,True
ET_03,other,25.17,0.29148,0.09648,1.0104,17.616,-15.192,9.883,True
ET_03,other,25.18,0.19122,0.04707,0.96142,5.626,-21.109,3.756,True
ET_03,other,25.19,0.07335,0.05928,0.93464,-10.571,-19.127,-5.525,True
ET_03,other,25.2,-0.05661,0.09697,0.89812,-22.266,-12.39,-11.702,True
ET_03,other,25.21,-0.08856,0.18721,0.87449,-28.708,-0.727,-14.172,True
ET_03,other,25.22,-0.01633,0.26546,0.89392,-25.431,10.16,-12.869,True
ET_03,other,25.23,0.03837,0.33827,0.92503,-15.915,17.85,-7.099,True
ET_03,other,25.240000000000002,0.13875,0.33753,0.95814,-0.312,20.076,-0.96,True
ET_03,other,25.25,0.26211,0.35503,1.0209,14.071,18.452,7.656,True
ET_03,other,25.26,0.33397,0.26978,1.03421,25.287,7.5,12.275,True
ET_03,other,25.27,0.32083,0.18621,1.03303,28.859,-0.709,14.779,True
ET_03,other,25.28,0.32167,0.08015,1.00495,23.348,-11.79,11.03,True
ET_03,other,25.29,0.21117,0.05481,0.94646,12.003,-18.879,4.401,True
ET_03,other,25.3,0.09782,0.06331,0.95336,-4.403,-21.446,-1.849,True
ET_03,other,25.310000000000002,0.00677,0.08978,0.92526,-19.334,-17.331,-10.549,True
ET_03,other,25.32,-0.07218,0.12399,0.89701,-27.939,-6.987,-14.096,True
ET_03,other,25.330000000000002,-0.06009,0.24434,0.86429,-28.036,3.526,-13.256,True
ET_03,other,25.34,-0.02022,0.3176,0.91818,-20.502,14.741,-10.437,True
ET_03,other,25.35,0.08728,0.33871,0.92717,-5.174,20.867,-2.273,True
